"Code","Year","Estimate","Low","High"
"GNB",2022,48.63386,38.70761,65.44674
"NPL",2007,0.05142,0.02571,0.08998
"ARM",2015,0,0,0
"GNB",2004,64.24307,60.38996,68.76305
"CAF",2014,126.27666,111.13558,143.68945
"NGA",2012,97.62281,88.71702,107.67622
"AZE",2021,0,0,0
"TCD",2016,87.73744,75.76334,100.83517
"EMR",2022,2.85903,1.74106,4.5558
"MEX",2017,0,0,0
"HTI",2016,0.96496,0.37759,1.77259
"TKM",2004,0,0,0
"SYR",2010,0,0,0
"GUY",2011,9.6495,4.55671,15.81445
"STP",2001,169.42784,169.42784,169.42784
"SEAR",2007,2.26753,1.21808,3.64637
"PRK",2000,0,0,0
"LKA",2009,0,0,0
"SLV",2001,0,0,0
"HTI",2019,0.45356,0.18142,0.82648
"HND",2003,0,0,0
"TZA",2012,43.89726,42.56531,45.38752
"VUT",2016,0,0,0
"HND",2010,0.03959,0.03959,0.03959
"SEAR",2015,1.07168,0.58133,1.66237
"SYR",2009,0,0,0
"GHA",2023,33.92929,31.92266,36.80606
"EMR",2003,3.33474,2.08049,6.63697
"ZAF",2017,5.22251,NA,NA
"MWI",2004,95.13839,90.64266,99.89811
"NPL",2008,0.03827,0.01276,0.05103
"EGY",2004,0,0,0
"CRI",2017,0,0,0
"TLS",2009,19.88363,8.5359,35.14783
"TLS",2012,0.84319,0.37475,1.40532
"AMR",2007,0.37927,0.28892,0.52713
"COM",2008,14.14254,4.92605,28.44399
"AFG",2000,6.20891,2.64441,12.06394
"MAR",2020,0,0,0
"TLS",2019,0,0,0
"COG",2013,41.77391,38.10917,45.91218
"UGA",2002,183.41847,174.05789,193.78158
"CIV",2020,39.9475,34.6908,46.0688
"COG",2004,65.17921,61.50517,69.38613
"SLV",2019,0,0,0
"ARM",2009,0,0,0
"NGA",2020,93.57971,72.02464,125.44491
"LAO",2010,3.30713,1.36533,5.97711
"SYR",2013,0,0,0
"PRY",2011,0,0,0
"BEN",2010,94.73861,88.39004,101.75061
"TUR",2013,0,0,0
"NER",2008,128.37593,119.3144,138.12732
"OMN",2009,0,0,0
"GHA",2010,66.30424,63.74486,69.13839
"KOR",2019,0,0,0
"CRI",2016,0,0,0
"GUY",2012,10.18374,4.82387,16.61557
"TCD",2020,82.65992,63.34795,109.0278
"OMN",2006,0,0,0
"GTM",2009,0,0,0
"GAB",2014,19.814,17.9438,22.3413
"LAO",2002,6.67912,6.67912,6.67912
"ZWE",2016,16.93535,6.79327,31.47043
"LAO",2001,8.42318,8.42318,8.42318
"NAM",2005,84.8829,84.8829,84.8829
"DOM",2014,0.0704,0.0704,0.0704
"SAU",2007,0,0,0
"NIC",2009,0,0,0
"KGZ",2008,0,0,0
"HND",2012,0.01267,0.01267,0.01267
"VNM",2001,0.24364,0.11834,0.36894
"GNQ",2020,46.02474,38.1015,60.12346
"BLZ",2000,0,0,0
"GUF",2019,0,0,0
"ARM",2017,0,0,0
"LAO",2011,2.18302,0.89713,3.85767
"EUR",2020,0,0,0
"ECU",2001,1.14809,1.14809,1.14809
"MOZ",2001,229.61281,213.51051,247.05871
"GEO",2005,0,0,0
"SUR",2011,1.21714,NA,NA
"BWA",2016,0.20248,0.20248,0.20248
"NER",2023,135.24916,108.99893,170.1769
"KOR",2000,0,0,0
"GNQ",2013,53.48317,46.50064,62.24846
"MWI",2018,37.35411,33.57606,42.42223
"KHM",2008,4.97127,2.22057,8.68247
"DZA",2018,0,0,0
"KOR",2003,0,0,0
"GUY",2007,2.6425,1.18912,4.09587
"SWZ",2015,1.56256,NA,NA
"RWA",2015,25.73878,24.81954,26.80407
"VNM",2005,0.06191,0.03012,0.09538
"TUR",2019,0,0,0
"BEN",2011,84.32057,78.51492,90.6513
"MEX",2016,0,0,0
"GLOBAL",2018,14.10354,13.14029,15.88234
"HTI",2002,2.48367,0.89724,4.99334
"GAB",2012,21.65804,19.76296,24.04043
"GAB",2018,18.84902,16.45334,22.28433
"GAB",2020,18.38505,15.75862,22.7768
"DZA",2012,0,0,0
"SLB",2000,109.15829,41.04902,220.83914
"TZA",2019,39.81418,38.16991,41.71533
"AMR",2009,0.33663,0.23281,0.50381
"CIV",2007,139.53505,130.26758,149.70608
"GMB",2012,33.8702,32.05922,35.9259
"MMR",2021,0.49663,0.21069,2.19087
"TZA",2018,40.53126,38.96781,42.31234
"PAK",2008,0.36447,0.10306,1.0451
"NER",2004,134.69185,126.27173,143.46627
"CIV",2022,36.66392,31.07419,43.63563
"VEN",2019,2.41896,1.25786,3.68373
"BLZ",2017,0,0,0
"PHL",2002,0.37335,0.16179,0.65336
"GIN",2006,102.64618,96.53465,109.19198
"GAB",2000,28.37943,26.26273,30.80971
"SAU",2014,0,0,0
"COM",2015,0.55045,0.27522,0.96328
"KEN",2012,23.24765,22.70081,23.83323
"CRI",2006,0,0,0
"GEO",2007,0,0,0
"PAK",2023,2.03679,1.03604,3.40535
"SLE",2009,240.13953,224.27004,256.66956
"KHM",2020,0.22692,0.10926,0.35299
"VUT",2014,0,0,0
"SLB",2012,15.6726,7.04387,27.99937
"BWA",2004,1.58584,1.58584,1.58584
"VEN",2013,0.70205,0.35437,1.0698
"CHN",2009,0.00214,0.00214,0.00214
"AGO",2018,46.00738,32.86872,67.31618
"HTI",2003,2.47883,0.91998,5.05988
"COL",2021,0.09707,0.09707,0.09707
"MMR",2010,8.48231,3.64765,15.39604
"LAO",2015,2.26044,1.04545,3.84274
"AMR",2002,0.60163,0.48723,0.77628
"BGD",2004,3.27908,3.27908,3.27908
"SLV",2021,0,0,0
"AZE",2014,0,0,0
"BFA",2015,114.38165,96.37059,135.92873
"PAN",2005,0.04505,0.04505,0.04505
"KHM",2001,10.0388,4.342,17.3347
"THA",2005,1.28518,1.28518,1.28518
"AFR",2007,102.4465,96.57793,105.79594
"BWA",2003,1.52895,1.52895,1.52895
"KEN",2015,22.1349,21.63797,22.66582
"NER",2015,165.02923,149.39193,182.99871
"GAB",2003,21.70219,20.40006,23.22134
"MEX",2001,0,0,0
"MLI",2006,147.69689,138.94787,156.83904
"PAK",2002,0.62381,0.18197,1.71939
"ARG",2018,0,0,0
"IDN",2023,0.66716,0.33394,1.01569
"BDI",2019,52.85045,43.85029,66.81987
"HND",2000,0,0,0
"GUF",2005,1.78557,1.78557,1.78557
"EUR",2022,0,0,0
"BTN",2001,3.09743,3.09743,3.09743
"NPL",2011,0.02507,0.02507,0.02507
"GNQ",2003,61.68457,57.79242,66.87409
"GUF",2011,1.50919,NA,NA
"VEN",2000,0.21201,0.10601,0.33433
"PAN",2008,0.04264,0.04264,0.04264
"PNG",2022,33.30338,13.99541,59.13898
"SLB",2013,14.0918,6.45167,24.78799
"EUR",2004,0,0,0
"BFA",2002,353.92609,330.86759,378.73526
"TLS",2001,30.10759,7.85415,83.77764
"LAO",2003,6.30724,6.30724,6.30724
"SDN",2013,8.15385,3.54101,14.21432
"GIN",2019,83.60987,74.38808,95.15629
"MWI",2001,157.21477,149.74479,165.00392
"COG",2010,41.54817,39.46404,43.76677
"LKA",2000,1.73525,1.73525,1.73525
"TZA",2014,45.67092,44.09997,47.50801
"GEO",2011,0,0,0
"SWZ",2008,3.2524,3.2524,3.2524
"NAM",2007,11.29652,11.29652,11.29652
"PAK",2011,0.90562,0.33948,2.02593
"TCD",2018,85.17727,70.94022,102.51201
"GHA",2020,35.47124,33.49556,38.16506
"CHN",2012,0,0,0
"TGO",2009,64.92808,61.00553,69.27798
"PNG",2015,21.27356,8.61236,39.0816
"RWA",2006,33.90597,32.91665,34.97058
"BTN",2009,0.77889,0.77889,0.77889
"CRI",2020,0,0,0
"COG",2014,40.7968,36.898,45.59997
"TKM",2010,0,0,0
"BOL",2013,0.1238,0.0619,0.22697
"CIV",2013,44.72891,41.62111,48.16252
"PAN",2013,0,0,0
"KAZ",2019,0,0,0
"EGY",2014,0,0,0
"MLI",2018,79.67409,69.83162,91.88423
"SLB",2018,15.81176,7.97711,24.64356
"CAF",2021,99.90024,80.5931,124.86062
"IND",2001,2.84177,1.37613,4.63411
"ZMB",2021,44.55303,38.4266,54.12282
"NAM",2019,0.28519,0.28519,0.28519
"IRN",2007,0.39386,0.39386,0.39386
"MEX",2019,0,0,0
"TLS",2017,0,0,0
"RWA",2001,66.66993,63.8342,69.57807
"EGY",2000,0,0,0
"ERI",2008,1.31377,0.53261,2.45
"GIN",2004,117.59156,110.67311,124.99552
"HND",2017,0.01151,0.01151,0.01151
"IRQ",2023,0,0,0
"IDN",2011,1.15244,0.58043,1.77296
"GMB",2002,31.58187,30.40976,32.8191
"GEO",2013,0,0,0
"AFR",2010,84.96656,81.0171,91.37099
"PER",2017,0.5202,0.2601,0.82906
"MRT",2020,11.21707,2.86948,26.76119
"GNB",2023,41.09896,34.96895,51.26921
"GUY",2023,5.08257,2.6623,8.10792
"ZWE",2007,42.90705,13.19099,93.18496
"CPV",2009,1.5198,1.5198,1.5198
"PER",2000,1.35927,0.64135,2.39309
"ECU",2016,0,0,0
"SLV",2003,0,0,0
"MYS",2010,1.13415,NA,NA
"MDG",2010,11.00375,4.21037,22.12043
"TGO",2013,67.6692,62.37096,73.54392
"OMN",2016,0,0,0
"STP",2016,0.49095,NA,NA
"CAF",2003,147.91306,135.53213,162.41434
"RWA",2021,24.43232,22.82996,27.27015
"THA",2010,0.61474,0.61474,0.61474
"GMB",2009,27.89323,26.87796,28.96193
"SLB",2001,117.17529,44.98092,234.35058
"SWZ",2003,10.04433,10.04433,10.04433
"CMR",2023,40.89144,34.23363,50.33018
"MMR",2004,6.95951,3.06271,12.84377
"GTM",2013,0.00861,0.00861,0.00861
"SOM",2010,10.30847,4.33054,18.40683
"ARM",2012,0,0,0
"ZWE",2004,26.26001,4.8371,76.15248
"GEO",2012,0,0,0
"KEN",2011,23.60001,23.04105,24.19638
"MYS",2018,0,0,0
"PRK",2021,0,0,0
"NER",2011,182.45507,167.64978,198.65765
"IND",2008,2.65254,1.21564,4.56954
"VEN",2011,0.32208,0.16447,0.48655
"LKA",2013,0,0,0
"PER",2022,0.20536,0.09888,0.31944
"MLI",2004,157.02456,147.94226,166.32819
"BFA",2005,238.89396,222.14131,257.03907
"PNG",2008,34.91577,8.56188,77.4088
"CHN",2017,0,0,0
"ARG",2009,0,0,0
"ETH",2009,26.80583,6.83873,82.2084
"ZWE",2008,17.27689,2.66528,41.03236
"ARM",2001,0,0,0
"BEN",2015,88.63025,81.26273,96.9044
"GNQ",2010,50.62716,45.91766,56.42994
"AGO",2000,138.0993,124.68101,154.32667
"DZA",2009,0,0,0
"LBR",2002,173.61487,163.04789,184.89192
"SEAR",2004,2.65753,1.47346,4.15919
"TCD",2003,103.32546,96.98484,110.34809
"GUY",2013,11.99966,5.59984,21.33274
"KAZ",2015,0,0,0
"ETH",2021,9.68162,3.46635,18.9649
"GLOBAL",2015,14.8532,13.94077,16.29822
"THA",2023,0.03675,0.03675,0.03675
"MYS",2011,0.94301,0.94301,0.94301
"HND",2015,0,0,0
"GHA",2011,65.771,63.14215,68.69875
"SWZ",2021,1.47996,NA,NA
"ARG",2017,0,0,0
"KHM",2011,6.12025,3.00761,9.58616
"SLE",2006,193.10278,180.99496,205.60174
"ARM",2005,0,0,0
"VNM",2016,0.00866,0.00289,0.01299
"NAM",2008,9.35471,9.35471,9.35471
"AMR",2013,0.33072,0.23455,0.45985
"KOR",2017,0,0,0
"MWI",2017,38.93631,35.37196,43.44872
"CAF",2016,102.65901,89.06025,118.44292
"KEN",2020,21.80119,20.76705,23.05365
"GMB",2020,24.24741,22.97541,25.8374
"SSD",2002,159.68334,139.41595,181.72431
"MLI",2022,61.87848,49.9855,77.76743
"GMB",2008,28.22012,27.22994,29.37533
"NIC",2003,0.15265,0.15265,0.15265
"ARG",2019,0,0,0
"EMR",2012,1.70802,1.11218,2.49436
"AFG",2017,1.37182,0.59872,2.31549
"BGD",2021,0.08855,0.03874,0.14943
"CMR",2000,120.34094,113.10546,128.34757
"DZA",2008,0,0,0
"SEN",2013,15.09753,6.19929,27.06634
"EGY",2021,0,0,0
"OMN",2004,0,0,0
"COL",2019,0.02715,0.02715,0.02715
"ZWE",2001,26.25438,4.73109,75.74071
"KEN",2019,21.25469,20.78791,21.80544
"MRT",2003,22.91183,22.12669,23.83972
"DOM",2016,0.01721,0.01721,0.01721
"MOZ",2011,99.17951,89.68652,109.77624
"DOM",2017,0.01702,0.01702,0.01702
"COD",2020,78.15918,52.15332,119.30022
"ERI",2005,2.21703,0.86333,4.35891
"MMR",2023,1.39937,0.58943,6.07465
"AFG",2012,0.38992,0.13139,0.79679
"TGO",2020,41.25854,35.19145,49.05579
"ARM",2020,0,0,0
"IND",2012,1.71394,0.7947,2.96772
"BRA",2012,0.15013,0.15013,0.15013
"GHA",2022,34.58007,32.40505,37.73551
"AFG",2021,0.29466,0.13276,0.49865
"ZWE",2015,24.08678,9.78972,43.91405
"SUR",2010,1.23118,NA,NA
"IND",2007,2.50484,1.17025,4.32954
"ZAF",2006,1.74006,1.74006,1.74006
"CAF",2007,145.55982,132.00322,160.2144
"CIV",2002,175.28492,164.4137,187.45888
"MWI",2008,80.91487,76.86519,85.30799
"MOZ",2019,60.55337,46.00714,83.32112
"GNB",2014,48.87653,43.36284,55.82607
"THA",2000,5.22734,5.22734,5.22734
"GEO",2016,0,0,0
"VNM",2019,0,0,0
"SAU",2017,0,0,0
"BGD",2005,3.21235,3.21235,3.21235
"DOM",2002,0.2256,0.2256,0.2256
"IRN",2008,0.38911,0.38911,0.38911
"AZE",2009,0,0,0
"PER",2003,0.87699,0.45234,1.38472
"NGA",2014,89.23548,79.36162,101.3003
"GUF",2014,0,0,0
"KGZ",2002,0,0,0
"DOM",2015,0.05219,0.05219,0.05219
"EMR",2005,2.89799,1.8035,5.62971
"COD",2005,191.4634,172.93343,211.72866
"MAR",2001,0,0,0
"GLOBAL",2013,15.57661,14.78644,16.70427
"COG",2000,68.54216,64.51214,73.14337
"TKM",2014,0,0,0
"SUR",2016,0,0,0
"DZA",2000,0.11017,0.11017,0.11017
"NGA",2017,88.47538,74.71969,107.05675
"MMR",2007,6.10558,2.74989,10.96166
"RWA",2013,26.62859,25.77222,27.62919
"KEN",2008,23.7232,23.16206,24.32004
"IND",2004,2.95072,1.42132,4.8429
"WPR",2008,0.50728,0.2337,0.94529
"GNB",2016,46.67303,40.83208,54.20622
"PHL",2020,0.05073,0.02152,0.09377
"CRI",2000,0,0,0
"NER",2019,140.83729,123.04013,161.42318
"PNG",2014,36.86305,14.21961,71.25145
"PRK",2006,0,0,0
"SEN",2021,13.99465,5.84756,24.69112
"TCD",2007,103.88387,96.81267,111.72123
"VUT",2023,0,0,0
"GMB",2003,30.48914,29.47495,31.69349
"CAF",2011,121.99287,109.11231,136.34165
"MLI",2013,135.24926,124.241,147.42035
"CRI",2011,0,0,0
"KGZ",2013,0,0,0
"NAM",2000,137.50813,137.50813,137.50813
"MWI",2003,113.959,108.71337,119.49195
"AFG",2014,0.60035,0.26068,1.06247
"PAN",2016,0,0,0
"DOM",2018,0.01684,0.01684,0.01684
"STP",2022,0,0,0
"LBR",2001,189.46473,177.92373,201.80249
"ARM",2022,0,0,0
"EUR",2010,0,0,0
"SLE",2016,131.56931,118.68995,145.55895
"IRQ",2008,0,0,0
"SLV",2012,0,0,0
"MWI",2019,36.22459,32.29307,41.81175
"SLV",2007,0,0,0
"SAU",2003,0,0,0
"SLE",2004,220.30668,206.97513,234.21752
"GLOBAL",2021,14.18964,13.17526,16.89071
"TJK",2010,0,0,0
"ARE",2023,0,0,0
"NAM",2015,1.69797,NA,NA
"ARG",2006,0,0,0
"TJK",2006,0,0,0
"COM",2021,3.17781,1.46668,5.01116
"SLB",2008,36.13248,15.68388,65.71346
"PHL",2019,0.0482,0.01866,0.08708
"GIN",2011,136.11015,126.3699,146.52602
"SLB",2003,98.81016,43.33779,181.15738
"DJI",2002,0.67045,0.16761,1.3409
"DOM",2011,0.18254,0.18254,0.18254
"VUT",2008,16.30703,5.28877,73.61302
"CRI",2019,0,0,0
"PHL",2013,0.06077,0.02532,0.10465
"AGO",2007,84.79894,72.24261,100.3005
"MLI",2021,64.10397,53.25024,78.44618
"GLOBAL",2000,28.79043,27.55005,29.85665
"BOL",2017,0.03886,0,0.07772
"AGO",2019,47.11259,32.93526,70.33685
"LAO",2006,3.96408,1.51473,7.70255
"LAO",2014,3.84185,1.7489,6.56555
"GUY",2008,3.04795,1.45771,4.90322
"IDN",2021,0.51019,0.25257,0.7801
"GAB",2007,16.89974,16.12865,17.79935
"GTM",2000,0,0,0
"ARG",2020,0,0,0
"SEAR",2008,2.43126,1.29993,3.9704
"SWZ",2018,0.61106,0.61106,0.61106
"TJK",2019,0,0,0
"TZA",2013,45.14776,43.65055,46.81497
"GNQ",2017,49.79535,41.98682,61.44413
"TGO",2012,61.99357,57.59966,66.86631
"KEN",2022,21.77044,20.57787,23.24872
"NPL",2017,0,0,0
"MOZ",2008,107.42454,99.30308,116.31128
"THA",2004,1.85183,1.85183,1.85183
"GUY",2017,4.42433,1.95191,7.54739
"EUR",2014,0,0,0
"ZMB",2019,43.66463,40.14294,48.2882
"DZA",2006,0,0,0
"LKA",2023,0,0,0
"SUR",2013,1.18985,NA,NA
"MYS",2007,1.38897,1.38897,1.38897
"SUR",2008,0,0,0
"ZAF",2005,1.27298,1.27298,1.27298
"DOM",2001,0.35392,0.35392,0.35392
"MWI",2016,40.39244,37.20297,44.07173
"KOR",2021,0,0,0
"GAB",2022,17.69004,15.22166,21.88628
"SDN",2004,12.79918,4.98746,24.30601
"ERI",2017,7.0151,2.82509,12.95095
"AFR",2013,66.69891,63.28264,71.74124
"KGZ",2011,0,0,0
"CIV",2018,40.14685,36.40379,44.23945
"TGO",2014,68.5585,62.64344,75.16946
"ERI",2023,13.22618,5.35963,24.23359
"AFG",2007,1.17974,0.4399,2.44446
"IDN",2019,0.51195,0.25395,0.78573
"NER",2021,139.71841,117.5733,167.08337
"BDI",2004,111.5495,102.94562,121.3571
"CRI",2015,0,0,0
"TZA",2007,56.25609,54.26022,58.42096
"PRK",2023,0,0,0
"CHN",2003,0.0096,0.0096,0.0096
"SUR",2019,0,0,0
"HND",2022,0,0,0
"BRA",2021,0.13635,0.13635,0.13635
"UGA",2017,39.33058,35.90826,43.65391
"AFG",2020,0.36467,0.14918,0.6332
"LAO",2004,3.49024,3.49024,3.49024
"LBR",2008,93.14308,87.22841,99.55501
"SEAR",2000,2.7304,1.53967,4.21564
"ZWE",2005,26.25692,4.80148,74.16282
"NGA",2009,134.83352,125.07829,145.14834
"MLI",2008,132.53657,124.2773,141.37814
"CRI",2018,0,0,0
"THA",2001,3.51039,3.51039,3.51039
"SOM",2003,33.63556,13.95628,60.63129
"MAR",2023,0,0,0
"AGO",2016,44.41274,32.71066,61.97103
"BEN",2013,78.8041,72.92111,85.24762
"UZB",2015,0,0,0
"LBR",2012,67.50448,63.06821,72.62677
"AFR",2005,109.69692,103.66946,113.81785
"GHA",2000,100.54444,96.69968,104.78133
"AFR",2014,64.27865,60.48711,70.1488
"UZB",2000,0,0,0
"COG",2017,39.37574,34.81585,46.30901
"KOR",2015,0,0,0
"COM",2003,15.6196,5.44053,31.2392
"MLI",2001,191.80404,181.30216,203.1286
"TJK",2016,0,0,0
"WPR",2006,0.70379,0.37085,1.19743
"VEN",2007,0.26764,0.13744,0.41231
"RWA",2009,29.51166,28.70652,30.36649
"DJI",2015,3.13663,1.43762,4.83564
"WPR",2020,0.41286,0.1875,0.71384
"LAO",2021,0.15471,0.05157,0.28364
"TKM",2008,0,0,0
"KHM",2007,4.00129,1.77722,7.29168
"CIV",2010,143.15594,132.77699,154.07729
"KGZ",2015,0,0,0
"SOM",2018,14.43781,5.77884,27.45836
"BEN",2000,88.66433,83.98394,93.6909
"ETH",2002,42.27282,9.63938,95.05246
"BGD",2011,0.93641,0.4229,1.51638
"CMR",2001,124.12562,116.41799,132.42113
"PRK",2017,0,0,0
"GNB",2018,43.80473,38.02999,51.76449
"ERI",2011,4.70237,1.90096,8.60435
"IND",2014,1.63343,0.74368,2.8472
"KEN",2016,21.77621,21.30259,22.29138
"MDG",2002,12.65533,0.35898,33.97196
"KOR",2002,0,0,0
"SLE",2010,229.72292,213.94202,245.93771
"TLS",2004,51.38464,21.17184,92.01455
"ZWE",2023,12.64455,4.67837,24.12334
"ECU",2020,0.03017,0.03017,0.03017
"PER",2002,1.00768,0.50384,1.57683
"AFG",2002,6.86434,3.22921,12.34158
"TKM",2001,0,0,0
"COL",2023,0.18993,0.18993,0.18993
"HTI",2007,2.23303,0.83589,4.48993
"NER",2001,186.61739,174.86467,199.7207
"UGA",2005,110.6844,105.08769,116.51714
"BDI",2018,54.1172,45.44057,67.14479
"PER",2006,0.46743,0.22472,0.72811
"MAR",2006,0,0,0
"BFA",2013,148.85782,129.98838,169.88587
"TJK",2009,0,0,0
"MOZ",2018,65.40623,51.1429,87.95389
"MLI",2000,196.29233,185.38336,208.03181
"PAK",2006,0.4993,0.15681,1.36717
"SWZ",2011,0.3195,0.3195,0.3195
"PRY",2021,0,0,0
"NPL",2015,0,0,0
"MDG",2003,16.14112,0.38181,43.57066
"KOR",2018,0,0,0
"SEN",2004,32.34417,31.60617,33.12772
"GTM",2018,0,0,0
"AZE",2011,0,0,0
"YEM",2009,10.66027,3.72121,29.10556
"GTM",2021,0,0,0
"THA",2012,0.28081,0.28081,0.28081
"PNG",2020,30.17601,13.05046,53.42463
"SWZ",2013,1.26423,NA,NA
"PAK",2001,0.73061,0.23502,1.90003
"KHM",2010,6.24297,3.02454,10.05273
"GMB",2000,31.3384,30.30753,32.50671
"MLI",2009,125.96905,117.8966,134.67623
"AGO",2017,45.80478,33.09088,65.78181
